,VC,Size,Internal Weight,External Weight,Quality,P-value,Min Dist,Max Dist,Total Dist,Below Thres,Taxon Prediction Score,Avg Dist,Genera,Families,Orders,Members
327,VC_464_0,2,5.6643758423232295,2.8187358437453174,0.6677238320020698,0.27014568730370997,0.0,0.0,1,1,1.0,0.0,1,1,1,"BeeP-05-2013_NODE_95_length_2490_cov_4_218815,BeeP-11-2013_NODE_560_length_2603_cov_3_760887"
328,VC_465_0,2,16.346694202608788,0,1.0,0.0,1.0,1.0,1,1,1.0,1.0,1,1,1,"BeeP-05-2013_NODE_9_length_8996_cov_12_661733,BeeP-25-2013_NODE_29_length_6202_cov_80_933224"
329,VC_466_0,3,4.824704718826691,1.4491944880462349,0.7690121501380398,0.5,0.0,1.0,3,3,1.0,0.6666666666666666,1,1,1,"BeeP-06-2013_NODE_29_length_3334_cov_6_877188,BeeP-11-2013_NODE_3962_length_814_cov_3_742198,BeeP-11-2013_NODE_4647_length_749_cov_1_232143"
330,VC_467_0,10,6488.983573059795,221.3868559423096,0.967008251141326,3.7017638564891474e-20,3.0,6.6332495807108,45,45,1.0,4.856557578258681,1,1,1,"Pseudomonas~phage~DL54,Pseudomonas~phage~PhiCHU,Pseudomonas~phage~TL,Pseudomonas~phage~UFV-P2,Pseudomonas~phage~phiIBB-PAA2,Pseudomonas~phage~tf,Pseudomonas~phage~vB_PaeP_C2-10_Ab22,Pseudomonas~phage~vB_PaeP_p2-10_Or1,Pseudomonas~virus~LUZ24,Pseudomonas~virus~PaP3"
331,VC_468_0,3,7.369829375124551,5.221458984301034,0.5853117778537449,0.05259625256002073,1.7320508075688772,3.605551275463989,3,3,1.0,2.9339012327235405,1,1,1,"BeeP-08-2013_NODE_23_length_1969_cov_10_245243,BeeP-11-2013_NODE_951_length_1872_cov_4_115877,BeeP-35-2013_NODE_91_length_4903_cov_17_501450"
332,VC_469_0,2,7.74527916761884,0,1.0,0.0,4.123105625617661,4.123105625617661,1,1,1.0,4.123105625617661,1,1,1,"BeeP-08-2013_NODE_7_length_2978_cov_8_323337,BeeP-11-2013_NODE_117_length_7813_cov_25_130171"
333,VC_46_0,2,5.6643758423232295,17.21629055543403,0.24756166380182204,0.06996765573888929,1.0,1.0,1,1,1.0,1.0,1,1,1,"BeeP-37-2013_NODE_797_length_759_cov_5_253666,BeeP-49-2013_NODE_232_length_1971_cov_12_772967"
334,VC_470_0,3,5.7789472282026635,0,1.0,1,0.0,0.0,3,3,1.0,0.0,1,1,1,"BeeP-11-2013_NODE_10027_length_516_cov_4_405467,BeeP-11-2013_NODE_1903_length_1231_cov_8_526863,BeeP-11-2013_NODE_4240_length_786_cov_4_157969"
335,VC_471_0,5,156.45097607703934,2578.065545237747,0.057213395807832225,6.494338749574023e-05,6.082762530298219,9.486832980505138,10,8,0.8,8.013152656703957,1,2,2,"BeeP-35-2013_NODE_13_length_23067_cov_27_053849,BeeP-35-2013_NODE_4_length_41188_cov_35_826810,Brochothrix~phage~NF5,Lactobacillus~phage~LfeSau,Lactobacillus~prophage~Lj928"
336,VC_472_0,2,18.42855910693245,97.64146697840455,0.15877104303727307,0.08006399915954404,3.4641016151377544,3.4641016151377544,1,1,1.0,3.4641016151377544,1,1,1,"BeeP-11-2013_NODE_252_length_4440_cov_11_130186,BeeP-11-2013_NODE_49_length_15694_cov_34_943907"
337,VC_473_0,4,13.989529528606841,0,1.0,0.0,0.0,1.0,6,6,1.0,0.6666666666666666,1,1,1,"BeeP-11-2013_NODE_1029_length_1793_cov_3_504662,BeeP-11-2013_NODE_1148_length_1691_cov_3_714374,BeeP-11-2013_NODE_1675_length_1328_cov_3_693845,BeeP-11-2013_NODE_5944_length_660_cov_1_780446"
338,VC_474_0,8,2964.9008616192646,1206.8681958218117,0.7107058949801758,8.640366214274615e-17,2.6457513110645907,7.937253933193772,28,28,1.0,5.610151114146338,1,1,1,"Enterococcus~phage~Ec-ZZ2,Enterococcus~phage~EfaCPT1,Enterococcus~phage~IME-EF4,Enterococcus~phage~IME-EFm1,Enterococcus~phage~IME-EFm5,Enterococcus~phage~IME_EF3,Enterococcus~phage~SANTOR1,Enterococcus~phage~vB_EfaS_IME196"
339,VC_475_0,2,5.6643758423232295,151.52005102093625,0.03603649518823438,0.04642549378381179,1.0,1.0,1,1,1.0,1.0,1,1,1,"BeeP-11-2013_NODE_1939_length_1217_cov_5_977193,BeeP-11-2013_NODE_408_length_3199_cov_11_207880"
340,VC_476_0,2,1.4491944880462349,1.3683746649346895,0.5143421188129561,0.5,1.0,1.0,1,1,1.0,1.0,1,1,1,"BeeP-11-2013_NODE_1038_length_1787_cov_3_974269,BeeP-11-2013_NODE_6727_length_619_cov_2_500000"
341,VC_477_0,5,116.79992178553525,16.62949489285875,0.8753686008165579,0.004229207802316569,2.8284271247461903,4.242640687119285,10,10,1.0,3.5435090429939122,1,1,1,"BeeP-11-2013_NODE_104_length_8593_cov_19_443988,BeeP-11-2013_NODE_121_length_7605_cov_15_865569,BeeP-11-2013_NODE_140_length_6545_cov_18_510977,BeeP-11-2013_NODE_418_length_3147_cov_11_443322,BeeP-11-2013_NODE_477_length_2906_cov_13_539413"
342,VC_478_0,3,2.8983889760924697,1.1481644923640086,0.7162611339960953,0.23975006109347674,0.0,0.0,3,3,1.0,0.0,1,1,1,"BeeP-11-2013_NODE_2108_length_1165_cov_4_392463,BeeP-11-2013_NODE_700_length_2243_cov_5_656048,BeeP-37-2013_NODE_875_length_724_cov_5_027821"
343,VC_479_0,2,3.3422160876352827,22.057463160593446,0.1315849721948105,0.19136654444261297,1.7320508075688772,1.7320508075688772,1,1,1.0,1.7320508075688772,1,1,1,"BeeP-11-2013_NODE_1056_length_1772_cov_4_144543,BeeP-11-2013_NODE_165_length_6006_cov_14_565863"
344,VC_47_0,2,1.9263157427342212,2.2963289847280173,0.45618702662961536,0.23975006109347674,0.0,0.0,1,1,1.0,0.0,1,1,1,"BeeP-11-2013_NODE_7821_length_577_cov_3_084000,BeeP-47-2013_NODE_217_length_1030_cov_10_080797"
345,VC_480_0,2,1.4491944880462349,0,1.0,0.0,0.0,0.0,1,1,1.0,0.0,1,1,1,"BeeP-11-2013_NODE_1057_length_1772_cov_3_141593,BeeP-11-2013_NODE_3830_length_829_cov_2_019947"
346,VC_483_0,2,1.4491944880462349,2.5973589804102435,0.35813056699804763,0.5,1.0,1.0,1,1,1.0,1.0,1,1,1,"BeeP-11-2013_NODE_2476_length_1059_cov_6_539715,BeeP-11-2013_NODE_3242_length_909_cov_11_864183"
347,VC_484_0,2,14.050102732622936,22.38718486601631,0.38559683386388066,0.14442218317324246,2.0,2.0,1,1,1.0,2.0,1,1,1,"BeeP-11-2013_NODE_325_length_3705_cov_4_912348,BeeP-11-2013_NODE_449_length_3010_cov_8_382203"
348,VC_485_0,3,10.726696654852974,0,1.0,0.0,1.0,1.7320508075688772,3,3,1.0,1.3820881233139908,1,1,1,"BeeP-11-2013_NODE_1064_length_1766_cov_12_256365,BeeP-11-2013_NODE_644_length_2366_cov_17_294015,BeeP-11-2013_NODE_7093_length_602_cov_26_232381"
349,VC_487_0,3,159.1522522020175,20.526415366167154,0.8857604208447407,0.011327247040044673,6.6332495807108,7.211102550927978,3,3,1.0,6.875560704921348,1,1,1,"Streptomyces~phage~SF1,Streptomyces~phage~SF3,Streptomyces~phage~VWB"
350,VC_488_0,2,9.782640568484306,532.9943411059278,0.018023315097677593,0.044087775293843466,0.0,0.0,1,1,1.0,0.0,1,1,1,"BeeP-11-2013_NODE_409_length_3194_cov_7_043311,BeeP-11-2013_NODE_608_length_2434_cov_4_141706"
351,VC_489_0,3,10.276413857977046,34.08331429143618,0.23166088447079397,0.15738503744144566,2.449489742783178,3.0,3,3,1.0,2.698413684615923,1,1,1,"BeeP-11-2013_NODE_263_length_4245_cov_13_612044,BeeP-11-2013_NODE_270_length_4186_cov_41_436359,BeeP-11-2013_NODE_856_length_1992_cov_525_902350"
352,VC_48_0,10,1770.69594399546,5913.54977632147,0.2304319784196632,1.0294634841983413e-29,1.7320508075688772,7.483314773547883,45,45,1.0,6.054878464313389,2,1,1,"Burkholderia~phage~JG068,Caulobacter~phage~Percy,Escherichia~phage~phiKT,Pseudomonas~phage~Andromeda,Pseudomonas~phage~Bf7,Ralstonia~phage~RSB1,Ralstonia~phage~RSJ2,Ralstonia~phage~RSJ5,Xylella~phage~Paz,Xylella~phage~Prado"
353,VC_491_0,4,72.90872632181993,161.02124944539023,0.31166902011041675,0.0032756772701359707,1.7320508075688772,3.7416573867739413,6,6,1.0,2.7946763914953245,1,1,1,"BeeP-11-2013_NODE_110_length_8176_cov_12_491789,BeeP-11-2013_NODE_431_length_3088_cov_5_705413,BeeP-11-2013_NODE_460_length_2973_cov_14_817680,BeeP-11-2013_NODE_80_length_10529_cov_13_810180"
354,VC_492_0,14,26361.373274053014,5725.801825316459,0.8215548172257465,2.5606645497291597e-42,1.0,8.602325267042627,91,91,1.0,7.02066647027243,1,1,1,"Escherichia~phage~slur09,Escherichia~phage~vB_EcoS_FFH1,Escherichia~virus~AKFV33,Escherichia~virus~DT57C,Escherichia~virus~EPS7,Escherichia~virus~T5,Salmonella~phage~100268_sal2,Salmonella~phage~118970_sal2,Salmonella~phage~NR01,Salmonella~phage~Shivani,Salmonella~virus~SPC35,Salmonella~virus~Stitch,Shigella~phage~SHSML-45,Yersinia~phage~phiR201"
355,VC_493_0,2,5.6643758423232295,12.50841937257103,0.3116953542557261,0.14442218317324246,1.0,1.0,1,1,1.0,1.0,1,1,1,"BeeP-11-2013_NODE_1122_length_1713_cov_2_995110,BeeP-11-2013_NODE_2434_length_1069_cov_2_475806"
356,VC_494_0,2,188.794621872004,58.03384875735792,0.7648818687350631,0.05671819041809133,1.0,1.0,1,1,1.0,1.0,1,1,1,"Brucella~phage~Pr,Brucella~phage~Tb"
357,VC_495_0,2,20.353154672797388,0,1.0,0.0,1.0,1.0,1,1,1.0,1.0,1,1,2,"BeeP-11-2013_NODE_113_length_8006_cov_9_434985,Enterobacteria~phage~P4"
358,VC_496_0,3,126.7741474254988,43.87931481769464,0.7428747460443347,0.05259625256002073,7.0710678118654755,7.745966692414834,3,3,1.0,7.342712351736097,1,2,2,"BeeP-11-2013_NODE_48_length_15799_cov_15_347411,BeeP-11-2013_NODE_50_length_15669_cov_13_266419,Lactococcus~phage~P087"
359,VC_497_0,2,6.26643583368768,8.69516692827741,0.41883452818424066,0.020613416668581838,0.0,0.0,1,1,1.0,0.0,1,1,1,"BeeP-11-2013_NODE_1151_length_1686_cov_3_140460,BeeP-11-2013_NODE_1832_length_1257_cov_8_236441"
360,VC_498_0,2,1.4491944880462349,2.8983889760924697,0.3333333333333333,1,1.0,1.0,1,1,1.0,1.0,1,1,1,"BeeP-11-2013_NODE_2658_length_1017_cov_5_063830,BeeP-11-2013_NODE_6608_length_624_cov_2_016453"
361,VC_499_0,2,1.1481644923640086,0,1.0,0.0,1.4142135623730951,1.4142135623730951,1,1,1.0,1.4142135623730951,1,1,1,"BeeP-11-2013_NODE_1168_length_1672_cov_2_649530,BeeP-11-2013_NODE_8499_length_555_cov_3_671548"
362,VC_49_0,4,1058.4485687109795,1961.5661391450183,0.35047795163302536,1.6943638778940262e-05,1.7320508075688772,7.3484692283495345,6,6,1.0,5.485394037380782,1,1,1,"Acinetobacter~phage~AP22,Acinetobacter~phage~LZ35,Acinetobacter~phage~YMC-13-01-C62,Acinetobacter~phage~YMC11/12/R2315"
363,VC_49_1,12,1715.0316423448182,4110.319016307185,0.2944083099611517,4.5639744971639534e-27,4.123105625617661,9.746794344808963,66,60,0.9090909090909091,7.203730096847062,2,2,2,"Acinetobacter~phage~phiAC-1,Aeromonas~phage~vB_AsaM-56,BP18_NODE_1_length_32522_cov_11_534304,BeeP-17-2013_NODE_8_length_19907_cov_39_552295,BeeP-25-2013_NODE_4_length_19295_cov_37_789104,BeeP-35-2013_NODE_10_length_26028_cov_14_780163,BeeP-35-2013_NODE_2_length_43720_cov_19_440918,BeeP-37-2013_NODE_2_length_40678_cov_31_109505,BeeP-45-2013_NODE_2_length_27560_cov_75_850817,BeeP-47-2013_NODE_2_length_14142_cov_93_536438,BeeP-49-2013_NODE_20_length_8038_cov_16_068333,Edwardsiella~phage~GF-2"
364,VC_4_0,2,143.21774737990032,236.32529192703237,0.37734257395794724,0.04951205152009203,3.872983346207417,3.872983346207417,1,1,1.0,3.872983346207417,1,1,1,"Aggregatibacter~phage~S1249,Haemophilus~phage~Aaphi23"
365,VC_500_0,3,10.468091622496736,159.9178708326682,0.06143752379396449,0.1694245213243311,2.449489742783178,2.449489742783178,3,3,1.0,2.449489742783178,1,1,1,"BeeP-11-2013_NODE_154_length_6212_cov_17_839935,BeeP-11-2013_NODE_433_length_3070_cov_7_070164,BeeP-11-2013_NODE_5025_length_718_cov_5_620905"
366,VC_501_0,2,1.9263157427342212,0,1.0,0.0,0.0,0.0,1,1,1.0,0.0,1,1,1,"BeeP-11-2013_NODE_1173_length_1662_cov_5_068770,BeeP-44-2013_NODE_96_length_1939_cov_3_972610"
367,VC_503_0,6,599.404822706561,643.6333408677882,0.48220950914570143,5.958649939177592e-10,4.123105625617661,8.246211251235321,15,15,1.0,6.981749282166203,1,3,2,"BeeP-11-2013_NODE_44_length_16844_cov_31_459414,Citrobacter~phage~CVT22,Pseudoalteromonas~phage~RIO-1,Pseudomonas~phage~O4,Pseudomonas~phage~PA11,Salinivibrio~phage~CW02"
368,VC_504_0,2,1.4491944880462349,1.9741797623075747,0.4233234177935582,0.5,1.0,1.0,1,1,1.0,1.0,1,1,1,"BeeP-11-2013_NODE_1203_length_1636_cov_4_602951,BeeP-11-2013_NODE_4601_length_753_cov_1_656805"
369,VC_505_0,3,2.8983889760924697,10.7381606238213,0.21254562635923663,0.24056000056361937,1.0,1.4142135623730951,3,3,1.0,1.1380711874576983,1,1,1,"BeeP-11-2013_NODE_607_length_2439_cov_9_553345,BeeP-16-2013_NODE_748_length_506_cov_1_219114,BeeP-17-2013_NODE_109_length_1667_cov_4_089937"
370,VC_506_0,4,10.126530692341369,1.4491944880462349,0.8748074556485186,0.28185143082538655,0.0,1.0,6,6,1.0,0.5,1,1,1,"BeeP-11-2013_NODE_1233_length_1606_cov_3_782211,BeeP-11-2013_NODE_2141_length_1151_cov_3_105214,BeeP-44-2013_NODE_65_length_2352_cov_5_299780,BeeP-49-2013_NODE_162_length_2442_cov_11_301057"
371,VC_508_0,2,5.6643758423232295,7.337752197994439,0.43564990475088705,0.18554668476134878,1.0,1.0,1,1,1.0,1.0,1,1,1,"BeeP-11-2013_NODE_1249_length_1593_cov_10_914908,BeeP-11-2013_NODE_1565_length_1391_cov_5_205479"
372,VC_509_0,3,4.8096343271996815,0,1.0,0.0,2.23606797749979,2.449489742783178,3,3,1.0,2.307208565927586,1,1,1,"BeeP-11-2013_NODE_124_length_7266_cov_5_229239,BeeP-11-2013_NODE_2060_length_1179_cov_2_686025,BeeP-11-2013_NODE_2405_length_1076_cov_2_254254"
373,VC_50_0,5,48.713329176461286,311.5973145480435,0.1351981408956315,0.006393218558472581,0.0,2.23606797749979,10,10,1.0,1.4032613887314647,1,1,1,"BP23_NODE_30_length_5295_cov_3_328759,BeeP-11-2013_NODE_1851_length_1251_cov_2_636286,BeeP-37-2013_NODE_163_length_1940_cov_10_728932,BeeP-44-2013_NODE_73_length_2220_cov_2_816612,BeeP-49-2013_NODE_50_length_4447_cov_11_230206"
374,VC_510_0,2,4.342156547635851,11.439371979389158,0.27514169747246875,0.5,2.23606797749979,2.23606797749979,1,1,1.0,2.23606797749979,1,1,1,"BeeP-11-2013_NODE_1254_length_1588_cov_16_319656,BeeP-11-2013_NODE_236_length_4621_cov_22_993618"
375,VC_511_0,2,6.26643583368768,33.358362914571536,0.15814429427134882,0.058957804664182455,0.0,0.0,1,1,1.0,0.0,1,1,1,"BeeP-11-2013_NODE_1263_length_1584_cov_2_822827,BeeP-25-2013_NODE_294_length_1633_cov_7_661954"
376,VC_512_0,4,95.86569761250496,82.4665292494322,0.5375679948567184,0.004148417516484002,3.872983346207417,4.898979485566356,6,6,1.0,4.380372253815407,1,1,1,"BeeP-11-2013_NODE_164_length_6029_cov_15_518481,BeeP-11-2013_NODE_221_length_4829_cov_21_849116,BeeP-11-2013_NODE_276_length_4107_cov_13_780149,BeeP-11-2013_NODE_83_length_10438_cov_21_332207"
377,VC_513_0,4,64.77303462492762,149.0669937127618,0.30290416218351823,0.0020610363003016794,0.0,2.8284271247461903,6,6,1.0,1.6866549578125618,1,1,1,"BeeP-11-2013_NODE_235_length_4632_cov_13_017783,BeeP-11-2013_NODE_295_length_3929_cov_11_536864,BeeP-11-2013_NODE_646_length_2359_cov_13_814636,BeeP-11-2013_NODE_97_length_9353_cov_12_282988"
378,VC_516_0,2,5.266435833704518,2.236881648257315,0.701880980828169,0.5,1.0,1.0,1,1,1.0,1.0,1,1,1,"BeeP-11-2013_NODE_1317_length_1555_cov_3_897158,BeeP-11-2013_NODE_757_length_2145_cov_3_813830"
379,VC_518_0,2,5.6643758423232295,0,1.0,0.0,0.0,0.0,1,1,1.0,0.0,1,1,1,"BeeP-11-2013_NODE_1332_length_1543_cov_5_466576,BeeP-11-2013_NODE_2088_length_1171_cov_3_700183"
380,VC_519_0,2,1.1481644923640086,0,1.0,0.0,1.0,1.0,1,1,1.0,1.0,1,1,1,"BeeP-11-2013_NODE_1338_length_1539_cov_6_337893,BeeP-11-2013_NODE_2004_length_1198_cov_2_358608"
381,VC_51_0,3,8.836638347125865,133.97784489238396,0.061874945360452044,0.2970032503067367,1.4142135623730951,5.291502622129181,3,3,1.0,3.9349118993650207,1,1,1,"BP10_NODE_67_length_4346_cov_3_144379,BeeP-25-2013_NODE_2_length_26455_cov_55_838881,BeeP-44-2013_NODE_32_length_3327_cov_7_245231"
382,VC_520_0,4,64.64431732901971,1904.2677026811627,0.03283250682205973,0.01363449621026666,1.7320508075688772,2.449489742783178,6,6,1.0,2.02494322257012,1,1,1,"BeeP-11-2013_NODE_133_length_6950_cov_9_394733,BeeP-11-2013_NODE_153_length_6224_cov_21_378396,BeeP-11-2013_NODE_886_length_1949_cov_6_331731,BeeP-11-2013_NODE_96_length_9378_cov_12_425868"
383,VC_521_0,2,1.1481644923640086,93.02760977305456,0.012191718107122754,0.05219911005905063,1.0,1.0,1,1,1.0,1.0,1,1,1,"BeeP-11-2013_NODE_3295_length_902_cov_3_524848,BeeP-11-2013_NODE_390_length_3315_cov_6_923410"
384,VC_522_0,2,1.1481644923640086,0,1.0,0.0,0.0,0.0,1,1,1.0,0.0,1,1,1,"BeeP-11-2013_NODE_1346_length_1534_cov_2_155113,BeeP-25-2013_NODE_791_length_1080_cov_10_361914"
385,VC_523_0,2,1.1481644923640086,0,1.0,0.0,1.4142135623730951,1.4142135623730951,1,1,1.0,1.4142135623730951,1,1,1,"BeeP-11-2013_NODE_1347_length_1533_cov_12_607830,BeeP-11-2013_NODE_846_length_2007_cov_15_003109"
386,VC_524_0,2,41.019439927843365,0,1.0,0.0,2.23606797749979,2.23606797749979,1,1,1.0,2.23606797749979,1,1,1,"BeeP-11-2013_NODE_134_length_6896_cov_17_911571,BeeP-11-2013_NODE_157_length_6176_cov_24_464338"
387,VC_525_0,2,3.3547456749240863,3.2096687850126937,0.5110502536667063,0.5,2.0,2.0,1,1,1.0,2.0,1,1,1,"BeeP-11-2013_NODE_136_length_6790_cov_25_384925,BeeP-11-2013_NODE_8636_length_551_cov_4_976793"
388,VC_526_0,2,1.9263157427342212,2.2963289847280173,0.45618702662961536,0.23975006109347674,0.0,0.0,1,1,1.0,0.0,1,1,1,"BeeP-11-2013_NODE_1376_length_1503_cov_6_413043,BeeP-11-2013_NODE_789_length_2087_cov_11_081095"
389,VC_531_0,3,54.104576040551585,22.212279517250266,0.7089466100915696,0.023839051568010926,0.0,2.0,3,3,1.0,1.3333333333333333,2,2,1,"BeeP-11-2013_NODE_142_length_6503_cov_54_464052,Enterobacteria~phage~Ike,Escherichia~virus~I22"
390,VC_532_0,3,56.37732130692699,22.212279517250266,0.7173636297384413,0.022813894491569706,0.0,2.0,3,3,1.0,1.3333333333333333,2,1,1,"Enterobacteria~phage~If1,Enterobacteria~phage~fd,Escherichia~virus~M13"
391,VC_534_0,3,7.036594846167437,0,1.0,1,1.4142135623730951,1.7320508075688772,3,3,1.0,1.626105059170283,1,1,1,"BeeP-11-2013_NODE_1437_length_1467_cov_26_956115,BeeP-11-2013_NODE_339_length_3648_cov_24_626715,BeeP-11-2013_NODE_475_length_2909_cov_11_622881"
392,VC_535_0,2,2.2631836954140336,0,1.0,0.0,2.0,2.0,1,1,1.0,2.0,1,1,1,"BeeP-11-2013_NODE_143_length_6496_cov_13_802150,BeeP-35-2013_NODE_157_length_3860_cov_5_047581"
393,VC_536_0,2,4.266455680012433,299.37790279313117,0.014050831378742008,0.48587743119121,1.0,1.0,1,1,1.0,1.0,1,1,1,"BeeP-11-2013_NODE_1459_length_1459_cov_4_827062,BeeP-11-2013_NODE_807_length_2068_cov_5_351582"
394,VC_537_0,2,4.120327644387806,4.570780806932515,0.47408540204809674,0.5,1.4142135623730951,1.4142135623730951,1,1,1.0,1.4142135623730951,1,1,1,"BeeP-11-2013_NODE_1492_length_1435_cov_7_379971,BeeP-11-2013_NODE_8244_length_564_cov_1_347023"
395,VC_538_0,4,24.64871394079564,9.49686536334062,0.721871306421496,0.10589918915286134,0.0,1.7320508075688772,6,6,1.0,1.3904027987747671,1,1,1,"BeeP-11-2013_NODE_1499_length_1431_cov_37_979321,BeeP-16-2013_NODE_233_length_1008_cov_27_819549,BeeP-35-2013_NODE_1537_length_1119_cov_5_557582,BeeP-47-2013_NODE_219_length_1028_cov_7_908517"
396,VC_539_0,2,1.4491944880462349,5.939536616047883,0.19613577319700157,0.35840025849724727,1.0,1.0,1,1,1.0,1.0,1,1,1,"BeeP-11-2013_NODE_1535_length_1411_cov_3_187406,BeeP-11-2013_NODE_6169_length_646_cov_1_483304"
397,VC_53_0,3,15.186962437589234,78.49110730534156,0.1621186525220358,0.024413447107687215,1.0,1.4142135623730951,3,3,1.0,1.1380711874576983,1,1,1,"BeeP-10-2013_NODE_18_length_2230_cov_8_431955,BeeP-11-2013_NODE_1087_length_1742_cov_4_447447,BeeP-49-2013_NODE_78_length_3713_cov_9_408416"
398,VC_540_0,2,5.266435833704518,35.71645456626531,0.12850327983963755,0.4225855590109238,1.4142135623730951,1.4142135623730951,1,1,1.0,1.4142135623730951,1,1,1,"BeeP-11-2013_NODE_1776_length_1286_cov_3_432589,BeeP-11-2013_NODE_195_length_5388_cov_7_906797"
399,VC_541_0,2,7.088077710140668,0,1.0,0.0,1.4142135623730951,1.4142135623730951,1,1,1.0,1.4142135623730951,1,1,1,"BeeP-11-2013_NODE_1500_length_1431_cov_15_991137,BeeP-11-2013_NODE_327_length_3695_cov_11_437811"
400,VC_542_0,2,1.9263157427342212,0,1.0,0.0,0.0,0.0,1,1,1.0,0.0,1,1,1,"BeeP-11-2013_NODE_1509_length_1428_cov_4_538860,BeeP-11-2013_NODE_8972_length_542_cov_2_526882"
401,VC_543_0,2,1.4491944880462349,0,1.0,0.0,1.0,1.0,1,1,1.0,1.0,1,1,1,"BeeP-11-2013_NODE_1529_length_1415_cov_8_436472,BeeP-11-2013_NODE_3888_length_823_cov_2_052279"
402,VC_544_0,3,66.19077109057145,8.442032668726682,0.8868857627812899,0.02591496360895484,6.082762530298219,7.280109889280518,3,3,1.0,6.509095474182572,1,2,2,"BeeP-11-2013_NODE_152_length_6338_cov_8_287654,Cellulophaga~phage~phiSM,Flavobacterium~phage~FCL-2"
403,VC_546_0,3,11.746728179356323,16.73758784269882,0.41239284700608364,0.3312602917700287,1.0,2.0,3,3,1.0,1.5773502691896255,1,1,1,"BeeP-11-2013_NODE_2244_length_1120_cov_7_295302,BeeP-11-2013_NODE_227_length_4735_cov_30_321597,BeeP-11-2013_NODE_874_length_1967_cov_8_874074"
404,VC_547_0,2,1.4491944880462349,0,1.0,0.0,0.0,0.0,1,1,1.0,0.0,1,1,1,"BeeP-11-2013_NODE_1681_length_1325_cov_5_454327,BeeP-11-2013_NODE_4112_length_799_cov_1_596953"
405,VC_548_0,2,1.4491944880462349,0,1.0,0.0,0.0,0.0,1,1,1.0,0.0,1,1,1,"BeeP-11-2013_NODE_1691_length_1319_cov_7_965378,BeeP-11-2013_NODE_4723_length_742_cov_12_233083"
406,VC_549_0,2,19.306252211681517,14.546021562215998,0.5703088761667761,0.12078329348448641,3.3166247903554,3.3166247903554,1,1,1.0,3.3166247903554,1,1,1,"BeeP-11-2013_NODE_171_length_5939_cov_18_388605,BeeP-11-2013_NODE_323_length_3736_cov_8_108773"
407,VC_54_0,5,808.5863015684595,2266.924385533053,0.26291123128253685,3.58018056092067e-08,6.164414002968976,8.94427190999916,10,10,1.0,7.330553893323871,2,2,2,"BeeP-11-2013_NODE_10_length_45562_cov_39_780829,Salmonella~phage~64795_sal3,Salmonella~phage~IME207,Salmonella~phage~Vi~II-E1,Vibrio~phage~pYD38-A"
408,VC_54_1,6,289.5388490831033,2736.0560326923523,0.09569650280251611,3.818429054472318e-05,7.211102550927978,9.486832980505138,15,9,0.6,8.677064868352172,1,3,2,"BeeP-11-2013_NODE_6_length_47542_cov_634_671885,BeeP-11-2013_NODE_7_length_46934_cov_15_474593,BeeP-35-2013_NODE_1_length_48212_cov_109_842256,Cronobacter~phage~ENT47670,Pseudoalteromonas~phage~H103,Vibrio~phage~pYD21-A"
409,VC_552_0,2,1.4491944880462349,1.5471542779129932,0.48365347335736497,0.5,1.0,1.0,1,1,1.0,1.0,1,1,1,"BeeP-11-2013_NODE_1759_length_1292_cov_14_884774,BeeP-25-2013_NODE_3499_length_648_cov_11_322242"
410,VC_554_0,2,5.0623208125297445,18.8402343096447,0.21178994407310958,0.08672085262959534,1.4142135623730951,1.4142135623730951,1,1,1.0,1.4142135623730951,1,1,1,"BeeP-11-2013_NODE_1918_length_1225_cov_5_945122,BeeP-11-2013_NODE_587_length_2529_cov_14_360522"
411,VC_555_0,2,1.9263157427342212,0,1.0,0.0,0.0,0.0,1,1,1.0,0.0,1,1,1,"BeeP-11-2013_NODE_1844_length_1252_cov_4_854468,BeeP-11-2013_NODE_3137_length_927_cov_1_769412"
412,VC_556_0,2,1.4491944880462349,0,1.0,0.0,1.0,1.0,1,1,1.0,1.0,1,1,1,"BeeP-11-2013_NODE_1847_length_1252_cov_1_611064,BeeP-11-2013_NODE_1937_length_1219_cov_8_065674"
413,VC_557_0,2,3.9162126234552117,0,1.0,0.0,1.4142135623730951,1.4142135623730951,1,1,1.0,1.4142135623730951,1,1,1,"BeeP-11-2013_NODE_1883_length_1238_cov_7_653747,BeeP-11-2013_NODE_613_length_2426_cov_4_965517"
414,VC_558_0,4,730.8016621785155,692.1785056795226,0.5135712209387749,1.9002876957490907e-05,1.4142135623730951,5.0,6,6,1.0,3.236681695228605,2,2,2,"BeeP-11-2013_NODE_18_length_39201_cov_66_867652,Escherichia~phage~D108,Escherichia~virus~Mu,Shigella~phage~SfMu"
415,VC_560_0,2,54.381722082962675,118.09199119045591,0.31530440813756117,0.05928571622219683,3.872983346207417,3.872983346207417,1,1,1.0,3.872983346207417,1,1,1,"Celeribacter~phage~P12053L,Roseobacter~virus~SIO1"
416,VC_561_0,2,146.6267905225511,139.70076123556854,0.5120945910452122,0.05928571622219683,3.1622776601683795,3.1622776601683795,1,1,1.0,3.1622776601683795,1,1,1,"Vibrio~phage~ICP2,Vibrio~phage~ICP2_2013_A_Haiti"
